dataset,n,W,metodo,optimo,tiempo,instancia
maxiter-sm,98000.0,21282,METAH1,22675.0,30000.8,kroA100
maxiter-sm,98000.0,21282,METAH2,22367.2,30000.8,kroA100
maxiter-sm,99000.0,7542,METAH1,8177.61,24369.8,berlin52
maxiter-sm,99000.0,7542,METAH2,8214.38,28262.3,berlin52
maxiter-sm,99000.0,426,METAH1,445.898,23744.4,eil51
maxiter-sm,99000.0,426,METAH2,440.809,26987.0,eil51
maxiter-sm,99000.0,538,METAH1,603.545,30000.2,eil76
maxiter-sm,99000.0,538,METAH2,587.048,30000.3,eil76
maxiter-sm,99000.0,675,METAH1,725.16,30000.5,st70
maxiter-sm,99000.0,675,METAH2,718.16,30000.3,st70
maxiter-sm,99000.0,21282,METAH1,23095.9,30000.7,kroA100
maxiter-sm,99000.0,21282,METAH2,22976.2,30001.6,kroA100
maxiter-sm,100000.0,7542,METAH1,7808.16,25248.9,berlin52
maxiter-sm,100000.0,7542,METAH2,8167.43,30000.2,berlin52
maxiter-sm,100000.0,426,METAH1,455.804,24942.8,eil51
maxiter-sm,100000.0,426,METAH2,459.876,28612.7,eil51
maxiter-sm,100000.0,538,METAH1,584.954,30000.6,eil76
maxiter-sm,100000.0,538,METAH2,580.753,30000.6,eil76
maxiter-sm,100000.0,675,METAH1,726.01,30000.5,st70
maxiter-sm,100000.0,675,METAH2,718.328,30000.5,st70
maxiter-sm,100000.0,21282,METAH1,22739.0,30001.1,kroA100
maxiter-sm,100000.0,21282,METAH2,22020.6,30000.4,kroA100
maxtime,1000.0,7542,METAH1,8291.0,1000.12,berlin52
maxtime,1000.0,7542,METAH2,8180.42,1000.13,berlin52
maxtime,1000.0,426,METAH1,439.362,1000.14,eil51
maxtime,1000.0,426,METAH2,451.021,1000.22,eil51
maxtime,1000.0,538,METAH1,584.327,1000.43,eil76
maxtime,1000.0,538,METAH2,582.631,1000.5,eil76
maxtime,1000.0,675,METAH1,740.635,1000.43,st70
maxtime,1000.0,675,METAH2,723.339,1000.14,st70
maxtime,1000.0,21282,METAH1,21826.4,1000.62,kroA100
maxtime,1000.0,21282,METAH2,22254.9,1000.39,kroA100
maxtime,2000.0,7542,METAH1,7854.86,2000.16,berlin52
maxtime,2000.0,7542,METAH2,8036.79,2000.33,berlin52
maxtime,2000.0,426,METAH1,451.926,2000.14,eil51
maxtime,2000.0,426,METAH2,451.012,2000.3,eil51
maxtime,2000.0,538,METAH1,587.511,2000.46,eil76
maxtime,2000.0,538,METAH2,594.121,2000.67,eil76
maxtime,2000.0,675,METAH1,727.604,2000.27,st70
maxtime,2000.0,675,METAH2,714.318,2000.4,st70
maxtime,2000.0,21282,METAH1,22468.5,2000.98,kroA100
maxtime,2000.0,21282,METAH2,22307.5,2000.98,kroA100
maxtime,3000.0,7542,METAH1,7857.1,2618.13,berlin52
maxtime,3000.0,7542,METAH2,8574.33,3000.26,berlin52
maxtime,3000.0,426,METAH1,447.638,2478.65,eil51
maxtime,3000.0,426,METAH2,446.891,2828.24,eil51
maxtime,3000.0,538,METAH1,583.639,3000.7,eil76
maxtime,3000.0,538,METAH2,573.871,3000.26,eil76
maxtime,3000.0,675,METAH1,723.717,3000.23,st70
maxtime,3000.0,675,METAH2,730.295,3000.26,st70
maxtime,3000.0,21282,METAH1,22631.9,3001.26,kroA100
maxtime,3000.0,21282,METAH2,23555.6,3001.66,kroA100
maxtime,4000.0,7542,METAH1,8277.75,2632.88,berlin52
maxtime,4000.0,7542,METAH2,7787.82,3011.43,berlin52
maxtime,4000.0,426,METAH1,464.841,2497.77,eil51
maxtime,4000.0,426,METAH2,438.533,2878.23,eil51
maxtime,4000.0,538,METAH1,580.517,4000.13,eil76
maxtime,4000.0,538,METAH2,588.366,4000.3,eil76
maxtime,4000.0,675,METAH1,709.041,4000.11,st70
maxtime,4000.0,675,METAH2,730.295,4000.79,st70
maxtime,4000.0,21282,METAH1,23004.1,4000.27,kroA100
maxtime,4000.0,21282,METAH2,22504.6,4000.29,kroA100
maxtime,5000.0,7542,METAH1,7850.39,2609.71,berlin52
maxtime,5000.0,7542,METAH2,8042.78,3050.92,berlin52
maxtime,5000.0,426,METAH1,455.469,2448.8,eil51
maxtime,5000.0,426,METAH2,467.597,2935.97,eil51
maxtime,5000.0,538,METAH1,583.339,5000.35,eil76
maxtime,5000.0,538,METAH2,591.765,5000.36,eil76
maxtime,5000.0,675,METAH1,708.156,5000.5,st70
maxtime,5000.0,675,METAH2,710.048,5000.62,st70
maxtime,5000.0,21282,METAH1,22177.2,5000.26,kroA100
maxtime,5000.0,21282,METAH2,23137.5,5001.21,kroA100
maxtime,6000.0,7542,METAH1,8483.89,2626.15,berlin52
maxtime,6000.0,7542,METAH2,8352.04,3049.59,berlin52
maxtime,6000.0,426,METAH1,446.085,2539.18,eil51
maxtime,6000.0,426,METAH2,449.415,2895.91,eil51
maxtime,6000.0,538,METAH1,595.035,6000.65,eil76
maxtime,6000.0,538,METAH2,577.202,6000.53,eil76
maxtime,6000.0,675,METAH1,705.295,5413.78,st70
maxtime,6000.0,675,METAH2,708.077,6000.43,st70
maxtime,6000.0,21282,METAH1,23396.1,6000.62,kroA100
maxtime,6000.0,21282,METAH2,22825.5,6001.09,kroA100
maxtime,7000.0,7542,METAH1,8144.27,2650.13,berlin52
maxtime,7000.0,7542,METAH2,8161.23,3028.27,berlin52
maxtime,7000.0,426,METAH1,447.388,2519.47,eil51
maxtime,7000.0,426,METAH2,449.089,2855.38,eil51
maxtime,7000.0,538,METAH1,591.398,6725.25,eil76
maxtime,7000.0,538,METAH2,571.929,7000.46,eil76
maxtime,7000.0,675,METAH1,704.04,5440.39,st70
maxtime,7000.0,675,METAH2,703.055,6148.95,st70
maxtime,7000.0,21282,METAH1,22656.6,7001.13,kroA100
maxtime,7000.0,21282,METAH2,22368.5,7001.39,kroA100
maxtime,8000.0,7542,METAH1,8616.84,2628.83,berlin52
maxtime,8000.0,7542,METAH2,8140.62,3063.53,berlin52
maxtime,8000.0,426,METAH1,444.935,2508.01,eil51
maxtime,8000.0,426,METAH2,457.659,2870.52,eil51
maxtime,8000.0,538,METAH1,597.235,6815.69,eil76
maxtime,8000.0,538,METAH2,588.759,7603.02,eil76
maxtime,8000.0,675,METAH1,728.108,5383.79,st70
maxtime,8000.0,675,METAH2,711.677,6219.24,st70
maxtime,8000.0,21282,METAH1,23237.2,8001.34,kroA100
maxtime,8000.0,21282,METAH2,22803.6,8000.97,kroA100
maxtime,9000.0,7542,METAH1,7721.54,2588.06,berlin52
maxtime,9000.0,7542,METAH2,8070.99,3072.17,berlin52
maxtime,9000.0,426,METAH1,454.619,2462.27,eil51
maxtime,9000.0,426,METAH2,447.428,2880.47,eil51
maxtime,9000.0,538,METAH1,580.242,6757.96,eil76
maxtime,9000.0,538,METAH2,593.255,7650.47,eil76
maxtime,9000.0,675,METAH1,722.006,5438.33,st70
maxtime,9000.0,675,METAH2,714.599,6224.73,st70
maxtime,9000.0,21282,METAH1,22533.5,9001.28,kroA100
maxtime,9000.0,21282,METAH2,22196.1,9000.48,kroA100
maxtime,10000.0,7542,METAH1,8414.93,2648.19,berlin52
maxtime,10000.0,7542,METAH2,8048.7,2976.8,berlin52
maxtime,10000.0,426,METAH1,446.105,2467.53,eil51
maxtime,10000.0,426,METAH2,441.733,2887.95,eil51
maxtime,10000.0,538,METAH1,594.075,6827.76,eil76
maxtime,10000.0,538,METAH2,575.649,7656.51,eil76
maxtime,10000.0,675,METAH1,722.664,5365.77,st70
maxtime,10000.0,675,METAH2,699.127,6162.14,st70
maxtime,10000.0,21282,METAH1,23001.5,10001.1,kroA100
maxtime,10000.0,21282,METAH2,24154.0,10001.3,kroA100
maxtime,11000.0,7542,METAH1,8329.95,2625.08,berlin52
maxtime,11000.0,7542,METAH2,8064.19,3000.33,berlin52
maxtime,11000.0,426,METAH1,443.87,2474.48,eil51
maxtime,11000.0,426,METAH2,455.362,2870.03,eil51
maxtime,11000.0,538,METAH1,591.323,6795.18,eil76
maxtime,11000.0,538,METAH2,591.185,7797.24,eil76
maxtime,11000.0,675,METAH1,715.539,5375.8,st70
maxtime,11000.0,675,METAH2,726.249,6123.06,st70
maxtime,11000.0,21282,METAH1,22649.9,11001.0,kroA100
maxtime,11000.0,21282,METAH2,22965.0,11000.1,kroA100
maxtime,12000.0,7542,METAH1,8045.28,2604.01,berlin52
maxtime,12000.0,7542,METAH2,7833.85,3001.73,berlin52
maxtime,12000.0,426,METAH1,440.625,2514.89,eil51
maxtime,12000.0,426,METAH2,450.092,2800.24,eil51
maxtime,12000.0,538,METAH1,599.359,6444.66,eil76
maxtime,12000.0,538,METAH2,587.417,7306.94,eil76
maxtime,12000.0,675,METAH1,726.166,5118.63,st70
maxtime,12000.0,675,METAH2,711.102,5848.36,st70
maxtime,12000.0,21282,METAH1,22756.2,12000.6,kroA100
maxtime,12000.0,21282,METAH2,22561.9,12000.2,kroA100
maxtime,13000.0,7542,METAH1,7760.18,2607.43,berlin52
maxtime,13000.0,7542,METAH2,7848.79,3009.3,berlin52
maxtime,13000.0,426,METAH1,454.437,2482.96,eil51
maxtime,13000.0,426,METAH2,453.605,2873.04,eil51
maxtime,13000.0,538,METAH1,586.122,6707.7,eil76
maxtime,13000.0,538,METAH2,581.122,7699.96,eil76
maxtime,13000.0,675,METAH1,720.947,5444.31,st70
maxtime,13000.0,675,METAH2,729.043,6251.73,st70
maxtime,13000.0,21282,METAH1,22849.8,13001.3,kroA100
maxtime,13000.0,21282,METAH2,22870.6,13000.2,kroA100
maxtime,14000.0,7542,METAH1,7913.13,2593.67,berlin52
maxtime,14000.0,7542,METAH2,8132.98,3121.51,berlin52
maxtime,14000.0,426,METAH1,458.629,2529.74,eil51
maxtime,14000.0,426,METAH2,442.727,2861.08,eil51
maxtime,14000.0,538,METAH1,584.615,6845.45,eil76
maxtime,14000.0,538,METAH2,587.193,7811.68,eil76
maxtime,14000.0,675,METAH1,711.253,5404.31,st70
maxtime,14000.0,675,METAH2,737.07,6151.13,st70
maxtime,14000.0,21282,METAH1,22764.4,13913.0,kroA100
maxtime,14000.0,21282,METAH2,22583.1,14000.2,kroA100
maxtime,15000.0,7542,METAH1,7700.18,2585.29,berlin52
maxtime,15000.0,7542,METAH2,7822.21,3029.66,berlin52
maxtime,15000.0,426,METAH1,457.134,2466.12,eil51
maxtime,15000.0,426,METAH2,444.591,2889.45,eil51
maxtime,15000.0,538,METAH1,586.508,6812.76,eil76
maxtime,15000.0,538,METAH2,583.629,7657.67,eil76
maxtime,15000.0,675,METAH1,721.566,5388.59,st70
maxtime,15000.0,675,METAH2,714.076,6173.08,st70
maxtime,15000.0,21282,METAH1,22248.7,13888.7,kroA100
maxtime,15000.0,21282,METAH2,23695.2,15000.5,kroA100
maxtime,16000.0,7542,METAH1,8142.27,2599.01,berlin52
maxtime,16000.0,7542,METAH2,8220.46,3055.78,berlin52
maxtime,16000.0,426,METAH1,460.464,2493.06,eil51
maxtime,16000.0,426,METAH2,449.752,2875.25,eil51
maxtime,16000.0,538,METAH1,583.572,6745.67,eil76
maxtime,16000.0,538,METAH2,594.355,7741.97,eil76
maxtime,16000.0,675,METAH1,717.349,5454.68,st70
maxtime,16000.0,675,METAH2,723.339,6157.46,st70
maxtime,16000.0,21282,METAH1,22159.2,13977.4,kroA100
maxtime,16000.0,21282,METAH2,22769.9,15568.7,kroA100
maxtime,17000.0,7542,METAH1,8250.06,2561.02,berlin52
maxtime,17000.0,7542,METAH2,8079.19,3045.39,berlin52
maxtime,17000.0,426,METAH1,454.834,2498.34,eil51
maxtime,17000.0,426,METAH2,447.504,2901.71,eil51
maxtime,17000.0,538,METAH1,592.553,6742.51,eil76
maxtime,17000.0,538,METAH2,579.659,7766.76,eil76
maxtime,17000.0,675,METAH1,727.729,5352.01,st70
maxtime,17000.0,675,METAH2,704.162,5805.3,st70
maxtime,17000.0,21282,METAH1,22367.0,13231.5,kroA100
maxtime,17000.0,21282,METAH2,22711.2,14644.6,kroA100
maxtime,18000.0,7542,METAH1,7939.76,2508.82,berlin52
maxtime,18000.0,7542,METAH2,7679.15,2854.43,berlin52
maxtime,18000.0,426,METAH1,443.15,2367.12,eil51
maxtime,18000.0,426,METAH2,445.948,2741.1,eil51
maxtime,18000.0,538,METAH1,578.363,6426.99,eil76
maxtime,18000.0,538,METAH2,582.587,7566.65,eil76
maxtime,18000.0,675,METAH1,748.566,5330.6,st70
maxtime,18000.0,675,METAH2,712.907,6050.12,st70
maxtime,18000.0,21282,METAH1,22411.3,13568.2,kroA100
maxtime,18000.0,21282,METAH2,23065.2,15009.2,kroA100
maxtime,19000.0,7542,METAH1,7836.67,2536.07,berlin52
maxtime,19000.0,7542,METAH2,8039.76,2871.63,berlin52
maxtime,19000.0,426,METAH1,460.183,2354.5,eil51
maxtime,19000.0,426,METAH2,469.157,2750.38,eil51
maxtime,19000.0,538,METAH1,587.845,6433.18,eil76
maxtime,19000.0,538,METAH2,588.251,7294.37,eil76
maxtime,19000.0,675,METAH1,708.367,5149.55,st70
maxtime,19000.0,675,METAH2,721.776,5821.52,st70
maxtime,19000.0,21282,METAH1,23530.4,13398.3,kroA100
maxtime,19000.0,21282,METAH2,21691.8,14775.2,kroA100
maxtime,20000.0,7542,METAH1,8180.42,2509.2,berlin52
maxtime,20000.0,7542,METAH2,8310.3,2876.77,berlin52
maxtime,20000.0,426,METAH1,445.059,2387.97,eil51
maxtime,20000.0,426,METAH2,448.596,2745.33,eil51
maxtime,20000.0,538,METAH1,600.505,6385.34,eil76
maxtime,20000.0,538,METAH2,594.007,7302.03,eil76
maxtime,20000.0,675,METAH1,697.172,5127.69,st70
maxtime,20000.0,675,METAH2,714.978,5820.36,st70
maxtime,20000.0,21282,METAH1,22748.6,13174.6,kroA100
maxtime,20000.0,21282,METAH2,23284.4,14739.5,kroA100
maxtime,21000.0,7542,METAH1,7994.59,2481.46,berlin52
maxtime,21000.0,7542,METAH2,8487.12,2867.97,berlin52
maxtime,21000.0,426,METAH1,448.595,2367.14,eil51
maxtime,21000.0,426,METAH2,449.602,2811.83,eil51
maxtime,21000.0,538,METAH1,581.039,6775.2,eil76
maxtime,21000.0,538,METAH2,588.774,7767.32,eil76
maxtime,21000.0,675,METAH1,740.145,5433.85,st70
maxtime,21000.0,675,METAH2,708.169,6164.73,st70
maxtime,21000.0,21282,METAH1,22610.6,13967.2,kroA100
maxtime,21000.0,21282,METAH2,22727.3,15743.3,kroA100
maxtime,22000.0,7542,METAH1,8065.83,2634.37,berlin52
maxtime,22000.0,7542,METAH2,8316.32,3060.5,berlin52
maxtime,22000.0,426,METAH1,461.641,2465.66,eil51
maxtime,22000.0,426,METAH2,457.824,2834.54,eil51
maxtime,22000.0,538,METAH1,583.909,6694.46,eil76
maxtime,22000.0,538,METAH2,573.823,7739.08,eil76
maxtime,22000.0,675,METAH1,721.211,5463.37,st70
maxtime,22000.0,675,METAH2,720.919,6164.11,st70
maxtime,22000.0,21282,METAH1,22920.7,13986.7,kroA100
maxtime,22000.0,21282,METAH2,23198.4,15764.0,kroA100
maxtime,23000.0,7542,METAH1,7942.52,2662.21,berlin52
maxtime,23000.0,7542,METAH2,8114.88,3068.88,berlin52
maxtime,23000.0,426,METAH1,463.975,2532.74,eil51
maxtime,23000.0,426,METAH2,446.878,2903.2,eil51
maxtime,23000.0,538,METAH1,579.039,6855.88,eil76
maxtime,23000.0,538,METAH2,572.929,7813.24,eil76
maxtime,23000.0,675,METAH1,718.275,5161.62,st70
maxtime,23000.0,675,METAH2,710.048,5877.26,st70
maxtime,23000.0,21282,METAH1,21885.8,13210.4,kroA100
maxtime,23000.0,21282,METAH2,22968.6,14737.1,kroA100
maxtime,24000.0,7542,METAH1,8077.32,2533.09,berlin52
maxtime,24000.0,7542,METAH2,8218.47,2839.33,berlin52
maxtime,24000.0,426,METAH1,452.188,2347.24,eil51
maxtime,24000.0,426,METAH2,444.112,2734.04,eil51
maxtime,24000.0,538,METAH1,581.547,6427.72,eil76
maxtime,24000.0,538,METAH2,579.595,7212.21,eil76
maxtime,24000.0,675,METAH1,716.743,5117.54,st70
maxtime,24000.0,675,METAH2,708.169,6054.71,st70
maxtime,24000.0,21282,METAH1,22698.3,13183.5,kroA100
maxtime,24000.0,21282,METAH2,21928.6,14859.5,kroA100
maxtime,25000.0,7542,METAH1,8277.41,2624.48,berlin52
maxtime,25000.0,7542,METAH2,8097.46,3071.43,berlin52
maxtime,25000.0,426,METAH1,453.79,2482.87,eil51
maxtime,25000.0,426,METAH2,440.65,2908.1,eil51
maxtime,25000.0,538,METAH1,593.989,6572.7,eil76
maxtime,25000.0,538,METAH2,583.356,7305.97,eil76
maxtime,25000.0,675,METAH1,706.712,5131.17,st70
maxtime,25000.0,675,METAH2,712.907,5830.94,st70
maxtime,25000.0,21282,METAH1,22758.9,13196.1,kroA100
maxtime,25000.0,21282,METAH2,22698.6,14685.9,kroA100
maxtime,26000.0,7542,METAH1,7681.74,2469.73,berlin52
maxtime,26000.0,7542,METAH2,8200.72,2885.13,berlin52
maxtime,26000.0,426,METAH1,446.877,2383.64,eil51
maxtime,26000.0,426,METAH2,454.186,2720.0,eil51
maxtime,26000.0,538,METAH1,588.61,6370.36,eil76
maxtime,26000.0,538,METAH2,580.831,7270.38,eil76
maxtime,26000.0,675,METAH1,715.741,5146.67,st70
maxtime,26000.0,675,METAH2,716.031,5811.56,st70
maxtime,26000.0,21282,METAH1,22298.3,13278.4,kroA100
maxtime,26000.0,21282,METAH2,22815.6,14784.6,kroA100
maxtime,27000.0,7542,METAH1,7822.09,2463.78,berlin52
maxtime,27000.0,7542,METAH2,8304.31,2859.06,berlin52
maxtime,27000.0,426,METAH1,438.167,2389.67,eil51
maxtime,27000.0,426,METAH2,432.414,2736.58,eil51
maxtime,27000.0,538,METAH1,574.476,6487.28,eil76
maxtime,27000.0,538,METAH2,592.021,7290.24,eil76
maxtime,27000.0,675,METAH1,705.645,5162.31,st70
maxtime,27000.0,675,METAH2,735.471,5873.69,st70
maxtime,27000.0,21282,METAH1,22830.1,13139.7,kroA100
maxtime,27000.0,21282,METAH2,22203.0,15072.3,kroA100
maxtime,28000.0,7542,METAH1,8011.12,2481.7,berlin52
maxtime,28000.0,7542,METAH2,8199.77,2859.64,berlin52
maxtime,28000.0,426,METAH1,458.265,2403.62,eil51
maxtime,28000.0,426,METAH2,456.497,2724.36,eil51
maxtime,28000.0,538,METAH1,591.044,6423.46,eil76
maxtime,28000.0,538,METAH2,577.298,7649.42,eil76
maxtime,28000.0,675,METAH1,696.194,5242.62,st70
maxtime,28000.0,675,METAH2,710.377,6015.5,st70
maxtime,28000.0,21282,METAH1,23285.4,13769.1,kroA100
maxtime,28000.0,21282,METAH2,22693.5,15324.7,kroA100
maxtime,29000.0,7542,METAH1,8087.26,2584.24,berlin52
maxtime,29000.0,7542,METAH2,7776.24,2846.26,berlin52
maxtime,29000.0,426,METAH1,468.806,2399.41,eil51
maxtime,29000.0,426,METAH2,448.985,2876.76,eil51
maxtime,29000.0,538,METAH1,586.849,6643.17,eil76
maxtime,29000.0,538,METAH2,569.948,7425.75,eil76
maxtime,29000.0,675,METAH1,734.455,5255.9,st70
maxtime,29000.0,675,METAH2,736.278,6144.42,st70
maxtime,29000.0,21282,METAH1,22651.4,13376.8,kroA100
maxtime,29000.0,21282,METAH2,22931.3,14772.7,kroA100
maxtime,30000.0,7542,METAH1,7854.35,2496.63,berlin52
maxtime,30000.0,7542,METAH2,8086.01,2827.79,berlin52
maxtime,30000.0,426,METAH1,447.909,2340.66,eil51
maxtime,30000.0,426,METAH2,449.818,2723.67,eil51
maxtime,30000.0,538,METAH1,591.023,6515.72,eil76
maxtime,30000.0,538,METAH2,587.975,7227.23,eil76
maxtime,30000.0,675,METAH1,718.275,5150.97,st70
maxtime,30000.0,675,METAH2,738.556,5859.72,st70
maxtime,30000.0,21282,METAH1,23114.5,13256.6,kroA100
maxtime,30000.0,21282,METAH2,21920.4,14734.8,kroA100
memsize,1.0,7542,METAH1,8213.95,2471.09,berlin52
memsize,1.0,7542,METAH2,8201.74,2214.36,berlin52
memsize,1.0,426,METAH1,440.426,2399.04,eil51
memsize,1.0,426,METAH2,451.538,2105.46,eil51
memsize,1.0,538,METAH1,584.391,6421.63,eil76
memsize,1.0,538,METAH2,579.119,5886.45,eil76
memsize,1.0,675,METAH1,729.82,5160.1,st70
memsize,1.0,675,METAH2,738.514,4610.69,st70
memsize,1.0,21282,METAH1,22254.9,13280.7,kroA100
memsize,1.0,21282,METAH2,23027.5,12314.9,kroA100
memsize,2.0,7542,METAH1,8093.18,2461.28,berlin52
memsize,2.0,7542,METAH2,8175.19,2234.33,berlin52
memsize,2.0,426,METAH1,476.46,2421.34,eil51
memsize,2.0,426,METAH2,463.866,2094.73,eil51
memsize,2.0,538,METAH1,579.785,6466.57,eil76
memsize,2.0,538,METAH2,595.755,5918.38,eil76
memsize,2.0,675,METAH1,730.12,5119.82,st70
memsize,2.0,675,METAH2,725.534,4682.53,st70
memsize,2.0,21282,METAH1,22517.4,13266.9,kroA100
memsize,2.0,21282,METAH2,22708.2,12431.2,kroA100
memsize,3.0,7542,METAH1,7658.96,2485.24,berlin52
memsize,3.0,7542,METAH2,7864.66,2270.75,berlin52
memsize,3.0,426,METAH1,464.233,2346.69,eil51
memsize,3.0,426,METAH2,445.176,2144.61,eil51
memsize,3.0,538,METAH1,595.337,6488.21,eil76
memsize,3.0,538,METAH2,595.432,6018.52,eil76
memsize,3.0,675,METAH1,737.584,5148.68,st70
memsize,3.0,675,METAH2,734.659,4739.18,st70
memsize,3.0,21282,METAH1,22663.1,13243.7,kroA100
memsize,3.0,21282,METAH2,22640.7,12565.4,kroA100
memsize,4.0,7542,METAH1,7884.81,2493.63,berlin52
memsize,4.0,7542,METAH2,8152.3,2335.79,berlin52
memsize,4.0,426,METAH1,441.753,2429.18,eil51
memsize,4.0,426,METAH2,453.939,2220.17,eil51
memsize,4.0,538,METAH1,578.97,6509.72,eil76
memsize,4.0,538,METAH2,571.345,6174.16,eil76
memsize,4.0,675,METAH1,727.543,5166.18,st70
memsize,4.0,675,METAH2,717.001,4822.3,st70
memsize,4.0,21282,METAH1,22436.4,13345.0,kroA100
memsize,4.0,21282,METAH2,22751.9,12840.4,kroA100
memsize,5.0,7542,METAH1,7942.12,2531.29,berlin52
memsize,5.0,7542,METAH2,8190.15,2334.67,berlin52
memsize,5.0,426,METAH1,451.634,2401.43,eil51
memsize,5.0,426,METAH2,445.826,2163.71,eil51
memsize,5.0,538,METAH1,581.782,6423.02,eil76
memsize,5.0,538,METAH2,578.658,6124.36,eil76
memsize,5.0,675,METAH1,738.098,5123.37,st70
memsize,5.0,675,METAH2,720.947,4820.72,st70
memsize,5.0,21282,METAH1,22792.6,13231.7,kroA100
memsize,5.0,21282,METAH2,22603.8,12697.0,kroA100
memsize,6.0,7542,METAH1,8101.45,2447.84,berlin52
memsize,6.0,7542,METAH2,8010.79,2312.17,berlin52
memsize,6.0,426,METAH1,446.323,2358.39,eil51
memsize,6.0,426,METAH2,450.072,2205.38,eil51
memsize,6.0,538,METAH1,579.382,6470.55,eil76
memsize,6.0,538,METAH2,592.954,6133.77,eil76
memsize,6.0,675,METAH1,711.102,5113.45,st70
memsize,6.0,675,METAH2,722.305,4859.82,st70
memsize,6.0,21282,METAH1,22586.4,13240.3,kroA100
memsize,6.0,21282,METAH2,22448.6,12864.1,kroA100
memsize,7.0,7542,METAH1,8094.81,2530.99,berlin52
memsize,7.0,7542,METAH2,8028.97,2357.44,berlin52
memsize,7.0,426,METAH1,438.265,2380.67,eil51
memsize,7.0,426,METAH2,452.589,2241.88,eil51
memsize,7.0,538,METAH1,586.67,6386.22,eil76
memsize,7.0,538,METAH2,576.995,6197.0,eil76
memsize,7.0,675,METAH1,698.286,5091.49,st70
memsize,7.0,675,METAH2,726.873,4893.53,st70
memsize,7.0,21282,METAH1,22003.7,13145.5,kroA100
memsize,7.0,21282,METAH2,21707.9,12800.0,kroA100
memsize,8.0,7542,METAH1,8279.98,2509.93,berlin52
memsize,8.0,7542,METAH2,7747.3,2322.45,berlin52
memsize,8.0,426,METAH1,443.198,2383.72,eil51
memsize,8.0,426,METAH2,438.928,2268.87,eil51
memsize,8.0,538,METAH1,586.269,6477.34,eil76
memsize,8.0,538,METAH2,557.214,6246.19,eil76
memsize,8.0,675,METAH1,717.321,5095.79,st70
memsize,8.0,675,METAH2,710.144,4868.82,st70
memsize,8.0,21282,METAH1,22711.8,13134.9,kroA100
memsize,8.0,21282,METAH2,21663.4,12888.4,kroA100
memsize,9.0,7542,METAH1,8115.62,2502.96,berlin52
memsize,9.0,7542,METAH2,8178.38,2357.59,berlin52
memsize,9.0,426,METAH1,438.226,2350.16,eil51
memsize,9.0,426,METAH2,441.239,2213.42,eil51
memsize,9.0,538,METAH1,597.13,6424.72,eil76
memsize,9.0,538,METAH2,573.141,6297.16,eil76
memsize,9.0,675,METAH1,717.321,5115.91,st70
memsize,9.0,675,METAH2,719.332,4897.39,st70
memsize,9.0,21282,METAH1,21544.0,13155.8,kroA100
memsize,9.0,21282,METAH2,22414.1,12863.1,kroA100
memsize,10.0,7542,METAH1,8094.91,2483.05,berlin52
memsize,10.0,7542,METAH2,8013.38,2355.87,berlin52
memsize,10.0,426,METAH1,434.615,2391.16,eil51
memsize,10.0,426,METAH2,463.609,2238.17,eil51
memsize,10.0,538,METAH1,576.056,6409.48,eil76
memsize,10.0,538,METAH2,585.794,6199.97,eil76
memsize,10.0,675,METAH1,711.677,5167.35,st70
memsize,10.0,675,METAH2,700.154,4931.55,st70
memsize,10.0,21282,METAH1,22315.9,13207.1,kroA100
memsize,10.0,21282,METAH2,22844.1,13439.3,kroA100
memsize,11.0,7542,METAH1,7731.76,2548.5,berlin52
memsize,11.0,7542,METAH2,7735.8,2446.13,berlin52
memsize,11.0,426,METAH1,452.301,2507.2,eil51
memsize,11.0,426,METAH2,459.1,2272.31,eil51
memsize,11.0,538,METAH1,587.898,6408.31,eil76
memsize,11.0,538,METAH2,579.102,6290.55,eil76
memsize,11.0,675,METAH1,710.056,5310.75,st70
memsize,11.0,675,METAH2,717.026,5144.86,st70
memsize,11.0,21282,METAH1,22401.6,13276.1,kroA100
memsize,11.0,21282,METAH2,22507.7,13289.0,kroA100
memsize,12.0,7542,METAH1,8321.24,2601.58,berlin52
memsize,12.0,7542,METAH2,7875.06,2524.98,berlin52
memsize,12.0,426,METAH1,442.619,2473.3,eil51
memsize,12.0,426,METAH2,452.617,2360.98,eil51
memsize,12.0,538,METAH1,590.283,6761.18,eil76
memsize,12.0,538,METAH2,588.598,6594.92,eil76
memsize,12.0,675,METAH1,726.585,5395.53,st70
memsize,12.0,675,METAH2,713.967,5243.31,st70
memsize,12.0,21282,METAH1,22272.0,14071.4,kroA100
memsize,12.0,21282,METAH2,22785.3,13819.9,kroA100
memsize,13.0,7542,METAH1,8273.44,2624.47,berlin52
memsize,13.0,7542,METAH2,8312.4,2553.55,berlin52
memsize,13.0,426,METAH1,445.776,2534.35,eil51
memsize,13.0,426,METAH2,458.885,2400.98,eil51
memsize,13.0,538,METAH1,588.587,6691.6,eil76
memsize,13.0,538,METAH2,593.531,6613.84,eil76
memsize,13.0,675,METAH1,724.706,5422.55,st70
memsize,13.0,675,METAH2,729.403,5362.75,st70
memsize,13.0,21282,METAH1,22403.8,14006.9,kroA100
memsize,13.0,21282,METAH2,22765.2,14025.5,kroA100
memsize,14.0,7542,METAH1,7833.85,2651.65,berlin52
memsize,14.0,7542,METAH2,8111.13,2559.67,berlin52
memsize,14.0,426,METAH1,458.801,2508.36,eil51
memsize,14.0,426,METAH2,460.503,2411.85,eil51
memsize,14.0,538,METAH1,591.354,6733.59,eil76
